page_route,page_name,page_purpose,section_or_widget,source_file,source_provider,update_cadence,json_key_path,display_label,data_type,sample_data,formula_or_transform,description,team_notes
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,importedAt,Imported At,string,2026-05-26T11:26:45.496Z,Direct value from normalized JSON envelope,Timestamp when the file was copied or normalized into import_data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,source,Source,string,Derived from insider transactions,Direct value from normalized JSON envelope,Human-readable source note for this normalized file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,sourcePlatform,Source Platform,string,Internal,Direct value from normalized JSON envelope,Expected data provider or platform.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,recordType,Record Type,string,netInsiderActivity,Direct value from normalized JSON envelope,Semantic type of the JSON file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,category,Category,string,insider,Direct value from normalized JSON envelope,Category used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,recordCount,Record Count,number,1,Number of records in the envelope data payload,Number of top-level records in the data payload.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,status,Status,string,ready,Direct value from normalized JSON envelope,Status used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,notes,Notes,null,,Direct value from normalized JSON envelope,Notes used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,originalFiles,Original Files,array,1 records,Direct value from normalized JSON envelope,Original Files used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,originalFiles[],Original Files,string,Sample Data/Fintel.io/insider_trades.csv,Direct value from normalized JSON envelope,Original Files used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data,Data,object,"{""buyCount"":0,""sellCount"":0,""otherCount"":25,""netShares"":4471511,""optionExerciseCount"":1}",Direct value from normalized JSON envelope,Data used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.buyCount,Buy Count,number,0,Direct value from normalized JSON envelope,Buy Count used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.sellCount,Sell Count,number,0,Direct value from normalized JSON envelope,Sell Count used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.otherCount,Other Count,number,25,Direct value from normalized JSON envelope,Other Count used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.netShares,Net Shares,number,4471511,Direct value from normalized JSON envelope,Net Shares used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.optionExerciseCount,Option Exercise Count,number,1,Direct value from normalized JSON envelope,Option Exercise Count used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,ticker,Ticker,string,CURR,Direct value from normalized JSON envelope,Stock ticker symbol for the issuer workspace.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,asOfDate,As Of Date,string,2026-05-26,Direct value from normalized JSON envelope,Business date represented by the imported data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,importedAt,Imported At,string,2026-05-26T11:26:45.496Z,Direct value from normalized JSON envelope,Timestamp when the file was copied or normalized into import_data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,source,Source,string,Sample Data normalized,Direct value from normalized JSON envelope,Human-readable source note for this normalized file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,sourcePlatform,Source Platform,string,Ortex,Direct value from normalized JSON envelope,Expected data provider or platform.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,recordType,Record Type,string,gammaExposure,Direct value from normalized JSON envelope,Semantic type of the JSON file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,category,Category,string,options,Direct value from normalized JSON envelope,Category used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,recordCount,Record Count,number,1,Number of records in the envelope data payload,Number of top-level records in the data payload.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,status,Status,string,ready,Direct value from normalized JSON envelope,Status used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,notes,Notes,null,,Direct value from normalized JSON envelope,Notes used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,originalFiles,Original Files,array,1 records,Direct value from normalized JSON envelope,Original Files used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,originalFiles[],Original Files,string,Sample Data/Ortex/options_details_gamma.json,Direct value from normalized JSON envelope,Original Files used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,data,Data,array,1 records,Direct value from normalized JSON envelope,Data used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,data[],Data,object,"{""creditsUsed"":0.15,""creditsLeft"":999}",Direct value from normalized JSON envelope,Data used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,data[].creditsUsed,Credits Used,number,0.15,Direct value from normalized JSON envelope,Credits Used used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/gamma_exposure.json,Ortex,scheduled import,data[].creditsLeft,Credits Left,number,999,Direct value from normalized JSON envelope,Credits Left used by options/gamma_exposure views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,ticker,Ticker,string,CURR,Direct value from normalized JSON envelope,Stock ticker symbol for the issuer workspace.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,asOfDate,As Of Date,string,2026-05-26,Direct value from normalized JSON envelope,Business date represented by the imported data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,importedAt,Imported At,string,2026-05-26T11:26:45.496Z,Direct value from normalized JSON envelope,Timestamp when the file was copied or normalized into import_data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,source,Source,string,Sample Data normalized,Direct value from normalized JSON envelope,Human-readable source note for this normalized file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,sourcePlatform,Source Platform,string,Ortex,Direct value from normalized JSON envelope,Expected data provider or platform.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,recordType,Record Type,string,openInterest,Direct value from normalized JSON envelope,Semantic type of the JSON file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,category,Category,string,options,Direct value from normalized JSON envelope,Category used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,recordCount,Record Count,number,1,Number of records in the envelope data payload,Number of top-level records in the data payload.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,status,Status,string,ready,Direct value from normalized JSON envelope,Status used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,notes,Notes,null,,Direct value from normalized JSON envelope,Notes used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,originalFiles,Original Files,array,1 records,Direct value from normalized JSON envelope,Original Files used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,originalFiles[],Original Files,string,Sample Data/Ortex/options_details_oi.json,Direct value from normalized JSON envelope,Original Files used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,data,Data,array,1 records,Direct value from normalized JSON envelope,Data used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,data[],Data,object,"{""creditsUsed"":0.15,""creditsLeft"":999}",Direct value from normalized JSON envelope,Data used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,data[].creditsUsed,Credits Used,number,0.15,Direct value from normalized JSON envelope,Credits Used used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/open_interest.json,Ortex,scheduled import,data[].creditsLeft,Credits Left,number,999,Direct value from normalized JSON envelope,Credits Left used by options/open_interest views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,ticker,Ticker,string,CURR,Direct value from normalized JSON envelope,Stock ticker symbol for the issuer workspace.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,asOfDate,As Of Date,string,2026-05-26,Direct value from normalized JSON envelope,Business date represented by the imported data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,importedAt,Imported At,string,2026-05-26T11:26:45.496Z,Direct value from normalized JSON envelope,Timestamp when the file was copied or normalized into import_data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,source,Source,string,Sample Data normalized,Direct value from normalized JSON envelope,Human-readable source note for this normalized file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,sourcePlatform,Source Platform,string,Ortex,Direct value from normalized JSON envelope,Expected data provider or platform.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,recordType,Record Type,string,putCallRatio,Direct value from normalized JSON envelope,Semantic type of the JSON file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,category,Category,string,options,Direct value from normalized JSON envelope,Category used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,recordCount,Record Count,number,1,Number of records in the envelope data payload,Number of top-level records in the data payload.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,status,Status,string,ready,Direct value from normalized JSON envelope,Status used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,notes,Notes,null,,Direct value from normalized JSON envelope,Notes used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/smart-money,Smart Money,"Ownership, insider, options, and activist smart money data preview.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,originalFiles,Original Files,array,3 records,Direct value from normalized JSON envelope,Original Files used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
