page_route,page_name,page_purpose,section_or_widget,source_file,source_provider,update_cadence,json_key_path,display_label,data_type,sample_data,formula_or_transform,description,team_notes
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].insiderName,Insider Name,string,Davidson Robert Steven,Direct value from normalized JSON envelope,Insider Name used by insider/insider_transactions views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].formType,Form Type,number,4,Direct value from normalized JSON envelope,"SEC form type such as 13F, 13D, 13G, 8-K, or Form 4.",Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].fileDate,File Date,string,2022-09-13,Direct value from normalized JSON envelope,File Date used by insider/insider_transactions views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].transactionDate,Transaction Date,string,2022-07-25,Direct value from normalized JSON envelope,Transaction Date used by insider/insider_transactions views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].transactionCode,Transaction Code,string,Grant,Direct value from normalized JSON envelope,Transaction Code used by insider/insider_transactions views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].transactionType,Transaction Type,string,other,Direct value from normalized JSON envelope,Transaction Type used by insider/insider_transactions views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].shares,Shares,number,220795,Direct value from normalized JSON envelope,Shares used by insider/insider_transactions views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].value,Value,number,0,Direct value from normalized JSON envelope,Value used by insider/insider_transactions views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/insider_transactions.json,Fintel,scheduled import,data[].sourcePlatform,Source Platform,string,Fintel,Direct value from normalized JSON envelope,Expected data provider or platform.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,ticker,Ticker,string,CURR,Direct value from normalized JSON envelope,Stock ticker symbol for the issuer workspace.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,asOfDate,As Of Date,string,2026-05-26,Direct value from normalized JSON envelope,Business date represented by the imported data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,importedAt,Imported At,string,2026-05-26T11:26:45.496Z,Direct value from normalized JSON envelope,Timestamp when the file was copied or normalized into import_data.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,source,Source,string,Derived from insider transactions,Direct value from normalized JSON envelope,Human-readable source note for this normalized file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,sourcePlatform,Source Platform,string,Internal,Direct value from normalized JSON envelope,Expected data provider or platform.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,recordType,Record Type,string,netInsiderActivity,Direct value from normalized JSON envelope,Semantic type of the JSON file.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,category,Category,string,insider,Direct value from normalized JSON envelope,Category used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,recordCount,Record Count,number,1,Number of records in the envelope data payload,Number of top-level records in the data payload.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,status,Status,string,ready,Direct value from normalized JSON envelope,Status used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,notes,Notes,null,,Direct value from normalized JSON envelope,Notes used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,originalFiles,Original Files,array,1 records,Direct value from normalized JSON envelope,Original Files used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,originalFiles[],Original Files,string,Sample Data/Fintel.io/insider_trades.csv,Direct value from normalized JSON envelope,Original Files used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data,Data,object,"{""buyCount"":0,""sellCount"":0,""otherCount"":25,""netShares"":4471511,""optionExerciseCount"":1}",Direct value from normalized JSON envelope,Data used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.buyCount,Buy Count,number,0,Direct value from normalized JSON envelope,Buy Count used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.sellCount,Sell Count,number,0,Direct value from normalized JSON envelope,Sell Count used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.otherCount,Other Count,number,25,Direct value from normalized JSON envelope,Other Count used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.netShares,Net Shares,number,4471511,Direct value from normalized JSON envelope,Net Shares used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/insider,Insider,Insider transaction activity and net insider activity.,insider,import_data/insider/net_insider_activity.json,Internal,scheduled import,data.optionExerciseCount,Option Exercise Count,number,1,Direct value from normalized JSON envelope,Option Exercise Count used by insider/net_insider_activity views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
